鬼神ＤＡ【アクティブスキル】,鬼神ＤＡ【主動技能】,
破壊神ＤＡ【アクティブスキル】,破壊神ＤＡ【主動技能】,
魔王ＤＡ【アクティブスキル】,魔王ＤＡ【主動技能】,
大天使ＤＡ【御魂強化セット効果】,大天使ＤＡ【御魂強化設定効果】
威霊ＤＡ【御魂強化セット効果】,威霊ＤＡ【御魂強化設定効果】,
魔神ＤＡ【御魂強化セット効果】,魔神ＤＡ【御魂強化設定効果】,
邪神ＤＡ【御魂強化セット効果】,邪神ＤＡ【御魂強化設定効果】,
霊鳥ＤＡ【御魂強化セット効果】,霊鳥ＤＡ【御魂強化設定効果】,
女神ＤＡ【御魂強化セット効果】,女神ＤＡ【御魂強化設定効果】,
天津神ＤＡ【御魂強化セット効果】,天津神ＤＡ【御魂強化設定効果】,
凶鳥ＤＡ【御魂強化セット効果】,凶鳥ＤＡ【御魂強化設定効果】,
天使ＤＡ【御魂強化セット効果】,天使ＤＡ【御魂強化設定効果】,
邪鬼ＤＡ【御魂強化セット効果】,邪鬼ＤＡ【御魂強化設定効果】,
妖鳥ＤＡ【御魂強化セット効果】,妖鳥ＤＡ【御魂強化設定効果】,
妖魔ＤＡ【御魂強化セット効果】,妖魔ＤＡ【御魂強化設定効果】,
地霊ＤＡ【御魂強化セット効果】,地霊ＤＡ【御魂強化設定効果】,
死神ＤＡ【御魂強化セット効果】,死神ＤＡ【御魂強化設定効果】,
聖獣ＤＡ【御魂強化セット効果】,聖獣ＤＡ【御魂強化設定効果】,
魔獣ＤＡ【御魂強化セット効果】,魔獣ＤＡ【御魂強化設定効果】,
妖精ＤＡ【御魂強化セット効果】,妖精ＤＡ【御魂強化設定効果】,
精霊ＤＡ【御魂強化セット効果】,精霊ＤＡ【御魂強化設定効果】,
魔人ＤＡ【御魂強化セット効果】,魔人ＤＡ【御魂強化設定効果】,
幻魔ＤＡ【御魂強化セット効果】,幻魔ＤＡ【御魂強化設定効果】,
妖獣ＤＡ【御魂強化セット効果】,妖獣ＤＡ【御魂強化設定効果】,
龍王ＤＡ【御魂強化セット効果】,龍王ＤＡ【御魂強化設定効果】,
夜魔ＤＡ【御魂強化セット効果】,夜魔ＤＡ【御魂強化設定効果】,
神獣ＤＡ【御魂強化セット効果】,神獣ＤＡ【御魂強化設定効果】,
外道ＤＡ【御魂強化セット効果】,外道ＤＡ【御魂強化設定効果】,
妖鬼ＤＡ【御魂強化セット効果】,妖鬼ＤＡ【御魂強化設定効果】,
幽鬼ＤＡ【御魂強化セット効果】,幽鬼ＤＡ【御魂強化設定効果】,
龍神ＤＡ【御魂強化セット効果】,龍神ＤＡ【御魂強化設定効果】,
堕天使ＤＡ【御魂強化セット効果】,堕天使ＤＡ【御魂強化設定効果】,
鬼女ＤＡ【御魂強化セット効果】,鬼女ＤＡ【御魂強化設定効果】,
国津神ＤＡ【御魂強化セット効果】,国津神ＤＡ【御魂強化設定効果】,
地母神ＤＡ【御魂強化セット効果】,地母神ＤＡ【御魂強化設定効果】,
邪龍ＤＡ【御魂強化セット効果】,邪龍ＤＡ【御魂強化設定効果】,
鬼神ＤＡ【御魂強化セット効果】,鬼神ＤＡ【御魂強化設定効果】,
破壊神ＤＡ【御魂強化セット効果】,破壊神ＤＡ【御魂強化設定効果】,
魔王ＤＡ【御魂強化セット効果】,魔王ＤＡ【御魂強化設定効果】,
