瘴気プラズマ５,瘴気等离子区５,
青のモノリス,青の独石柱,
紫のモノリス,紫の独石柱,
緑のモノリス,緑の独石柱,
黄のモノリス,黄の独石柱,
赤のモノリス,赤の独石柱,
ウエノ-転送装置1,上野-転送装置1,
ウエノ-転送装置2,上野-転送装置2,
ウエノ-転送装置3,上野-転送装置3,
ウエノ-転送装置4,上野-転送装置4,
ウエノ-転送装置5,上野-転送装置5,
ウエノ-転送装置6,上野-転送装置6,
ウエノ-スイッチ小1,上野-開関小1,
ウエノ-スイッチ小2,上野-開関小2,
ウエノ-スイッチ小3,上野-開関小3,
ウエノ-スイッチ大1,上野-開関大1,
ウエノ-スイッチ大2,上野-開関大2,
ウエノ-スイッチ大3,上野-開関大3,
ウエノ-城外扉1,上野-城外扉1,
ウエノ-城外扉2,上野-城外扉2,
ウエノ-城外扉3,上野-城外扉3,
ウエノ-城外扉4,上野-城外扉4,
ウエノ-城外扉5,上野-城外扉5,
ウエノ-城外扉6,上野-城外扉6,
ウエノ-城外扉7,上野-城外扉7,
ウエノ-城外扉8,上野-城外扉8,
ウエノ-城外扉9,上野-城外扉9,
ウエノ-城外扉10,上野-城外扉10,
ウエノ-城外扉11,上野-城外扉11,
ウエノ-城外扉12,上野-城外扉12,
ウエノ-城外扉13,上野-城外扉13,
ウエノ-城外扉14,上野-城外扉14,
ウエノ-城外扉15,上野-城外扉15,
ウエノ-城外扉16,上野-城外扉16,
ウエノ-城外扉17,上野-城外扉17,
ウエノ-城外扉18,上野-城外扉18,
ウエノ-城外扉19,上野-城外扉19,
ウエノ-城外扉20,上野-城外扉20,
ウエノ-城外扉21,上野-城外扉21,
ウエノ-城外扉22,上野-城外扉22,
ウエノ-城外扉23,上野-城外扉23,
ウエノ-城外扉24,上野-城外扉24,
ウエノ-城外扉25,上野-城外扉25,
ウエノ-城外扉26,上野-城外扉26,
ウエノ-城外扉27,上野-城外扉27,
ウエノ-城外扉28,上野-城外扉28,
ウエノ-城外扉29,上野-城外扉29,
ウエノ-城外扉30,上野-城外扉30,
ウエノ-城外扉31,上野-城外扉31,
ウエノ-城外扉32,上野-城外扉32,
ウエノ-城外扉33,上野-城外扉33,
ウエノ-城外扉34,上野-城外扉34,
ウエノ-城外扉35,上野-城外扉35,
ウエノ-城外扉36,上野-城外扉36,
ウエノ-城外扉37,上野-城外扉37,
ウエノ-城外扉38,上野-城外扉38,
ウエノ-城外扉39,上野-城外扉39,
ウエノ-城外扉40,上野-城外扉40,
ウエノ-城外扉41,上野-城外扉41,
ウエノ-城外扉42,上野-城外扉42,
ウエノ-城外扉43,上野-城外扉43,
ウエノ-城外扉44,上野-城外扉44,
ウエノ-城外扉45,上野-城外扉45,
ウエノ-城外扉46,上野-城外扉46,
ウエノ-城外扉47,上野-城外扉47,
ウエノ-通常扉1,上野-通常扉1,
ウエノ-通常扉2,上野-通常扉2,
ウエノ-通常扉3,上野-通常扉3,
ウエノ-通常扉4,上野-通常扉4,
ウエノ-通常扉5,上野-通常扉5,
ウエノ-通常扉6,上野-通常扉6,
ウエノ-通常扉7,上野-通常扉7,
ウエノ-通常扉8,上野-通常扉8,
ウエノ-通常扉9,上野-通常扉9,
ウエノ-通常扉10,上野-通常扉10,
ウエノ-通常扉11,上野-通常扉11,
ウエノ-通常扉12,上野-通常扉12,
ウエノ-通常扉13,上野-通常扉13,
ウエノ-通常扉14,上野-通常扉14,
ウエノ-通常扉15,上野-通常扉15,
ウエノ-通常扉16,上野-通常扉16,
ウエノ-通常扉17,上野-通常扉17,
ウエノ-通常扉18,上野-通常扉18,
ウエノ-通常扉19,上野-通常扉19,
ウエノ-通常扉20,上野-通常扉20,
ウエノ-通常扉21,上野-通常扉21,
ウエノ-通常扉22,上野-通常扉22,
ウエノ-通常扉23,上野-通常扉23,
ウエノ-通常扉24,上野-通常扉24,
ウエノ-通常扉25,上野-通常扉25,
ウエノ-通常扉26,上野-通常扉26,
ウエノ-通常扉27,上野-通常扉27,
ウエノ-通常扉28,上野-通常扉28,
ウエノ-通常扉29,上野-通常扉29,
ウエノ-通常扉30,上野-通常扉30,
ウエノ-通常扉31,上野-通常扉31,
ウエノ-★条件扉1,上野-★条件扉1,
ウエノ-★条件扉2,上野-★条件扉2,
ウエノ-★条件扉3,上野-★条件扉3,
ウエノ-★条件扉4,上野-★条件扉4,
ウエノ-★条件扉5,上野-★条件扉5,
ウエノ-★条件扉6,上野-★条件扉6,
ウエノ-★条件扉7,上野-★条件扉7,
ウエノ-★条件扉8,上野-★条件扉8,
ウエノ-★条件扉9,上野-★条件扉9,
ウエノ-★条件扉10,上野-★条件扉10,
ウエノ-★条件扉11,上野-★条件扉11,
ウエノ-★条件扉12,上野-★条件扉12,
ウエノ-★条件扉13,上野-★条件扉13,
ウエノ-★条件扉14,上野-★条件扉14,
ウエノ-★条件扉15,上野-★条件扉15,
ウエノ-★条件扉16,上野-★条件扉16,
ウエノ-★条件扉17,上野-★条件扉17,
ウエノ-★条件扉18,上野-★条件扉18,
ウエノ-★条件扉19,上野-★条件扉19,
ウエノ-★条件扉20,上野-★条件扉20,
ウエノ-★条件扉21,上野-★条件扉21,
ウエノ-★条件扉22,上野-★条件扉22,
ウエノ-★条件扉23,上野-★条件扉23,
ウエノ-★条件扉24,上野-★条件扉24,
ウエノ-★条件扉25,上野-★条件扉25,
ウエノ-★条件扉26,上野-★条件扉26,
ウエノMOボス層扉1,上野MO首领層扉1,
ウエノMOボス層扉2,上野MO首领層扉2,
ウエノMOボス層扉3,上野MO首领層扉3,
ウエノMOボス層扉4,上野MO首领層扉4,
オブジェクト赤１,物体赤１,
オブジェクト赤２,物体赤２,
オブジェクト青１,物体青１,
オブジェクト青２,物体青２,
オブジェクト黄１,物体黄１,
オブジェクト黄２,物体黄２,
オブジェクト緑１,物体緑１,
オブジェクト緑２,物体緑２,
シブヤの一室用転送,渋谷の一室用転送,
シブヤの一室用ドア,渋谷の一室用扉,
帰還装置影無しバージョン,帰還装置無影版本,
